,SPY,TLT,BIL,BTC-USD
2018-06-07,105.88354606653992,104.31701542867584,100.0,101.25093433689484
2018-06-08,105.94337982115152,104.4238241255524,100.0,101.4140482684433
2018-06-11,105.63605133211856,104.5031342303694,100.0,101.2002144677163
2018-06-12,105.74555121806368,104.422759671364,100.0,101.14130823825144
2018-06-13,105.75628164601773,104.6498596638196,100.0,100.99388546162577
2018-06-14,105.73848049651431,104.72688246434946,100.0,100.92279338203248
2018-06-15,105.7122282216018,104.64265369315132,100.0,101.06842965419776
2018-06-18,105.88085538268945,104.77043703961564,100.0,101.0236792005747
2018-06-19,105.94161054269584,104.79537885698326,100.0,100.7891152437941
2018-06-20,105.968792714472,104.83929107265811,100.0,101.41870765502108
2018-06-21,105.9481543915864,104.8141783819866,100.0,101.36348060028352
2018-06-22,105.9481437129926,104.7394880640219,100.0,101.28693272591585
2018-06-25,106.0974997988486,104.78903596301078,100.0,101.37986930797427
2018-06-26,106.14858732890806,104.9670631065699,100.0,101.11291606976502
2018-06-27,106.15439760819388,105.07171628020176,100.0,100.75779545505212
2018-06-28,106.28196336818208,104.85658158127524,100.0,100.49794939513892
2018-06-29,106.28938119000571,105.07850250592205,100.0,100.588234358967
2018-07-02,106.3739020341752,105.21581338903005,100.0,100.93594650483408
2018-07-03,106.52689837582702,105.3043848577048,100.0,100.92453545783133
2018-07-04,106.49062796488566,105.24601628241231,100.0,101.10391396983997
2018-07-05,106.68775431998904,105.36967795869364,100.0,101.1389742333028
2018-07-06,106.79316982610963,105.53047342120108,100.0,100.8465933999827
2018-07-09,106.84366753545687,105.67417675932018,100.0,101.03668793818017
2018-07-10,106.8820637577361,105.82933328365344,100.0,100.95851123223608
2018-07-11,106.85661234480597,105.89548815448728,100.0,100.76779110629236
2018-07-12,107.01866331555658,105.8696388911132,100.0,100.69771217657387
2018-07-13,106.99748848988068,105.87237904835806,100.0,101.158748090922
2018-07-16,107.13021812143108,105.84777674576868,100.0,100.8993126449053
2018-07-17,107.23660031693916,106.06493114970478,100.0,101.09813339708612
2018-07-18,107.43673753200916,106.24513333980804,100.0,101.00967181239484
2018-07-19,107.71041349029062,106.35087110355867,100.0,100.8265133902496
2018-07-20,107.86113447702132,106.37556796225913,100.0,101.07308309175497
2018-07-23,107.95535495624809,106.39491567866725,100.0,101.22656752830936
2018-07-24,108.03089600129988,106.3817364389094,100.0,100.99044966751242
2018-07-25,107.93583105387596,106.17885308555016,100.0,100.8544115357708
2018-07-26,107.9430793773839,106.24850246468024,100.0,100.92575324557882
2018-07-27,107.85723925700005,106.19165360029528,100.0,100.88867049888404
2018-07-30,107.89511644845092,105.91759074400623,100.0,100.80271055484704
2018-07-31,107.95691070557169,105.9731556192008,100.0,100.8072428080472
2018-08-01,107.96573819145893,106.10350963087107,100.0,100.66037261251944
2018-08-02,108.1722142219268,106.16140731849498,100.0,100.66785501203152
2018-08-03,108.33232433479984,106.25866470423384,100.0,100.68398572938992
2018-08-06,108.52785572504104,106.296501127517,100.0,100.84433665489289
2018-08-07,108.59679966130034,106.3992002619868,100.0,100.56719955499491
2018-08-08,108.6921629209679,106.58769433470424,100.0,100.55732201909188
2018-08-09,108.71883884428844,106.55292797636444,100.0,100.86809851569429
2018-08-10,108.71698060205738,106.61320605989027,100.0,100.5173695009158
2018-08-13,108.73003668487124,106.47468757348776,100.0,100.30338835394934
2018-08-14,108.67468978446176,106.4370126095066,100.0,100.4923237807114
2018-08-15,108.7247094442264,106.69662239536017,100.0,100.31281910846587
2018-08-16,108.88063999262955,106.7610287720178,100.0,100.27451709429404
2018-08-17,108.93288432922216,106.86660449351676,100.0,100.35625767948018
2018-08-20,108.99075311347738,106.87233962930112,100.0,100.29319379374
2018-08-21,109.04923625893088,106.95152668724168,100.0,100.1441946880502
2018-08-22,109.26477228699714,106.92099308284511,100.0,100.17577582873096
2018-08-23,109.38714718773274,107.0135137560128,100.0,100.0248776088324
2018-08-24,109.27741056874544,107.09595351798082,100.0,100.35641166695328
2018-08-27,109.15504439971409,107.06710066768126,100.0,100.33689430389916
2018-08-28,109.10544156763416,107.21739409586527,100.0,100.3323506091065
2018-08-29,109.17687335302172,107.18671701998557,100.0,100.20861680883772
2018-08-30,109.27998468877551,107.3276244665966,100.0,100.03023932037644
2018-08-31,109.3291404331887,107.32187112719352,100.0,99.92551563101406
2018-09-03,109.22506834652404,107.32048285670068,100.0,99.96569609496638
2018-09-04,109.22471207941776,107.44920816140018,100.0,99.85039470574014
2018-09-05,108.98691925571994,107.68101804216016,100.0,100.0601741017123
2018-09-06,108.98635757078956,107.48993832027126,100.0,99.73571177097166
2018-09-07,109.25006672431635,107.62965592214437,100.0,99.80246491727216
2018-09-10,108.93766697264664,107.65582901512587,100.0,99.73126705465462
2018-09-11,108.82485776804415,107.73737945394,100.0,99.38152932127564
2018-09-12,109.02775041061916,107.87700302150692,100.0,99.62800116253968
2018-09-13,109.29134443755667,107.80187894036744,100.0,99.46124687176268
2018-09-14,109.40354242114776,107.82199383370106,100.0,99.43478127588445
2018-09-17,109.39536512203485,108.01063663892386,100.0,99.32921329395576
2018-09-18,109.36579931806264,107.946575219169,100.0,98.973677456475
2018-09-19,109.45789908973742,107.95734177039304,100.0,98.74044570169832
2018-09-20,109.53989935296316,108.07696891221084,100.0,98.7443102708993
2018-09-21,109.38475601808712,108.11449037487132,100.0,98.64562967082212
2018-09-24,109.28654490064766,108.23573793419057,100.0,98.257948402471
2018-09-25,109.38225441625326,108.23131662798464,100.0,98.36914068895744
2018-09-26,109.40092305117896,108.3215705598061,100.0,98.35850820044094
2018-09-27,109.30359688764388,108.3644573526681,100.0,98.83347730995372
2018-09-28,109.32211587474656,108.34811824671073,100.0,98.75075289176348
2018-10-01,109.33340055085478,108.28520696967637,100.0,98.67166379162502
2018-10-02,109.35845782684646,108.36601771911732,100.0,98.84292848884172
2018-10-03,109.47727747955004,108.23109869318924,100.0,98.31521581845116
2018-10-04,109.47485784756648,108.24288927018092,100.0,98.23453032455244
2018-10-05,109.41326056395732,108.34189939437854,100.0,98.26278683687178
2018-10-08,109.30054999736994,108.44026009851184,100.0,98.38297531008767
2018-10-09,109.43946972410116,108.47830013966907,100.0,98.41246861207112
2018-10-10,109.45464713734626,108.4401620650475,100.0,98.916198471275
2018-10-11,109.3300413083669,108.64467543590304,100.0,99.19490104603445
2018-10-12,109.2866939316674,108.64016120278916,100.0,99.02657870078644
2018-10-15,109.28341103602838,108.73462267297742,100.0,99.05354546203915
2018-10-16,109.35961454012264,108.82484315724368,100.0,99.159419111394
2018-10-17,109.43751602576371,108.79290653427634,100.0,99.04469993782266
2018-10-18,109.58884927713268,108.7632380182416,100.0,98.64334888929685
2018-10-19,109.70227510887388,108.88687109285512,100.0,98.83242121057522
2018-10-22,109.7895675346306,108.89732595583013,100.0,98.81966536253267
2018-10-23,109.86315309227643,108.85732233662732,100.0,98.76426503353068
2018-10-24,109.954345485869,108.92854473590845,100.0,99.0736855140855
2018-10-25,110.00557921871348,108.9320714308858,100.0,99.17968984246696
2018-10-26,110.1341315287361,109.05033287993432,100.0,99.16404141958203
2018-10-29,110.0852389948406,109.09905916201318,100.0,99.63572188351957
2018-10-30,110.22738819022388,109.09392625316856,100.0,99.20092185262618
2018-10-31,110.13643564783496,109.05615787603244,100.0,99.41981090179952
2018-11-01,110.24086168614268,109.1579499706112,100.0,99.23720830592045
2018-11-02,110.28709221004355,109.22636954510544,100.0,99.08684747918298
2018-11-05,110.24707030300932,109.2887760921531,100.0,99.36029693497088
2018-11-06,110.3821070592877,109.25431625443665,100.0,99.29984629871124
2018-11-07,110.57001534423608,109.43428467234442,100.0,99.24627454072626
2018-11-08,110.82829371137076,109.66483318799396,100.0,99.54076054806792
2018-11-09,110.98883875137128,109.62751604375924,100.0,99.4108965638304
2018-11-12,110.86106895541322,109.74920378337607,100.0,99.26988152688644
2018-11-13,110.8212366859312,109.77222441022208,100.0,99.25583214308811
2018-11-14,110.81154026170422,109.61127058843012,100.0,99.40764120850956
2018-11-15,110.98075382434516,109.62071622542584,100.0,99.79794492360251
2018-11-16,110.93960276747023,109.58720102439436,100.0,99.44008059463708
2018-11-19,110.83992660477897,109.50875898506249,100.0,99.3650432119994
2018-11-20,110.97584015994646,109.52223595911892,100.0,99.16508656586308
2018-11-21,111.08684057903176,109.556748888215,100.0,99.672104120679
2018-11-22,111.0759628719623,109.50394722635548,100.0,99.79659093653422
2018-11-23,111.27277456143342,109.59749664949544,100.0,99.69233224611249
2018-11-26,111.17312452252276,109.61179236874533,100.0,99.69313244434012
2018-11-27,111.20736235834175,109.56272201683902,100.0,99.54325431599536
2018-11-28,111.11216899051348,109.6527603476937,100.0,99.71120274160434
2018-11-29,111.15301870623976,109.85495802257256,100.0,100.0317468357252
2018-11-30,111.13062994268526,109.80089631174545,100.0,100.12887398408444
2018-12-03,111.22405850097546,109.77745071127757,100.0,100.3321036479179
2018-12-04,111.35478187766896,109.8946253001535,100.0,100.38502803285007
2018-12-05,110.97019217185618,109.8170988859628,100.0,100.61086993327184
2018-12-06,110.98701363470008,109.81735862234908,100.0,100.67891157019722
2018-12-07,111.02392649027608,109.89289636843615,100.0,100.67366999790872
2018-12-10,111.22118071338788,109.9027972615804,100.0,100.46809700510735
2018-12-11,111.26483491977592,110.02195508577373,100.0,100.20499061300538
2018-12-12,111.21153815350858,110.0583732242844,100.0,100.12463867848224
2018-12-13,111.12073887486596,110.25502826241016,100.0,100.19518043260392
2018-12-14,111.09873248343186,110.2860238170173,100.0,100.47745231307408
2018-12-17,111.29154017914722,110.2454664775529,100.0,100.6425733317845
2018-12-18,111.36272647428328,110.35008801037108,100.0,100.74705575281322
2018-12-19,111.29735842579404,110.343357270549,100.0,101.10410109984652
2018-12-20,111.440900913641,110.42531893728275,100.0,101.30946830659704
2018-12-21,111.6555314117336,110.37690331861376,100.0,101.31905734325638
2018-12-24,111.66377322717072,110.31177568597892,100.0,101.14465566784637
2018-12-25,111.53902365330686,110.41386442781034,100.0,100.75939759787911
2018-12-26,111.3820517815306,110.50231085128856,100.0,101.01664988197382
2018-12-27,111.56839377520592,110.53674235754173,100.0,101.19435332066668
2018-12-28,111.4101187992174,110.56174994814997,100.0,101.24361829223236
2018-12-31,111.37955129506084,110.6144497442746,100.0,101.07937463137412
2019-01-01,111.3048448202552,110.64286368794689,100.0,101.0835493348408
2019-01-02,111.36944754971825,110.67443695817832,100.0,101.40745654252382
2019-01-03,111.46870323859513,110.67813701523932,100.0,101.36600059865204
2019-01-04,111.7392500476097,110.71676739639736,100.0,101.46229349549289
2019-01-07,111.76430731940832,110.89483735468605,100.0,101.20629674426
2019-01-08,111.869376187705,110.8959900471618,100.0,101.11412836807112
2019-01-09,111.9307611980164,111.01792930046184,100.0,100.96931805094064
2019-01-10,111.84354856765545,111.16496877767628,100.0,101.30642578268974
2019-01-11,111.92164658388764,111.36599915681384,100.0,101.11276679557422
2019-01-14,111.9156443059106,111.18098593599264,100.0,100.69118737610118
2019-01-15,111.8228414230896,111.35870556673022,100.0,100.64004073392783
2019-01-16,111.963009638031,111.37274624477809,100.0,101.02291275724696
2019-01-17,112.15885167325902,111.19421862032304,100.0,101.01005755239646
2019-01-18,112.10082335291806,111.19830346484892,100.0,101.17159456918
2019-01-21,112.15158803994602,111.19095962345172,100.0,101.28806509856092
2019-01-22,112.022204017473,111.11137935515704,100.0,101.26973364055516
2019-01-23,112.09862723830015,111.24743854914344,100.0,101.40957120866044
2019-01-24,112.0267483286878,111.20400667846896,100.0,101.28223218597044
2019-01-25,111.86085670654354,111.2887924753832,100.0,101.08069369803948
2019-01-28,112.0202089228812,111.32064418395856,100.0,101.13961143774542
2019-01-29,112.10041499903416,111.2668186135079,100.0,100.85026093476245
2019-01-30,112.12923350121142,111.28707856089002,100.0,100.85834967226944
2019-01-31,112.2006191334905,111.18987403604788,100.0,100.58605830201552
2019-02-01,112.4124117004655,111.38630370942847,100.0,100.48770165634782
2019-02-04,112.3395410004123,111.34418822842976,100.0,100.71533230014944
2019-02-05,112.4538370355792,111.39050284907158,100.0,101.05723781256236
2019-02-06,112.5281496724138,111.4989804394412,100.0,101.12889638526256
2019-02-07,112.49153308273868,111.5191562708104,100.0,101.08220668096028
2019-02-08,112.67926102460156,111.57211536901085,100.0,100.89097252004944
2019-02-11,112.7738173750111,111.62512266451814,100.0,101.08547013708188
2019-02-12,112.90621959247068,111.62542795263522,100.0,101.03579314531294
2019-02-13,112.8615637197806,111.57929657311072,100.0,101.04343159285288
2019-02-14,113.00031815757607,111.59140882635027,100.0,100.87112417142995
2019-02-15,113.29951753923098,111.66892111026452,100.0,100.88001404774016
2019-02-18,113.12017162010778,111.59974897156856,100.0,100.99501407973952
2019-02-19,113.06143987623231,111.61999809465472,100.0,100.93590075358756
2019-02-20,113.24575625134172,111.84422699741182,100.0,100.9701262180082
2019-02-21,113.17021025517764,111.8939370702645,100.0,101.0177149203872
2019-02-22,113.33043038215804,111.83214301564084,100.0,101.14917901221644
2019-02-25,113.29323618201212,112.0034638611426,100.0,101.03172074419402
2019-02-26,113.4467045708757,112.07608947979077,100.0,100.80641031485268
2019-02-27,113.34734612918396,112.08457123318206,100.0,101.13731137206446
2019-02-28,113.32148951916912,112.19118347972544,100.0,101.24591062677828
2019-03-01,113.45737615222718,112.2867348861835,100.0,101.12884753833906
2019-03-04,113.42269943310126,112.2056913475272,100.0,101.16663522428934
2019-03-05,113.43906461825176,112.27862639806663,100.0,101.5231469853026
2019-03-06,113.51461071428994,112.311484198082,100.0,101.74347067168584
2019-03-07,113.7359132440647,112.41420630386337,100.0,102.0563868105969
2019-03-08,113.72938865123908,112.39509529160853,100.0,102.13553258943892
2019-03-11,113.87012097173375,112.25948589730216,100.0,102.0930734301241
2019-03-12,114.00607245155574,112.22186372092354,100.0,102.21796685504418
2019-03-13,114.21908604431168,112.20690716318468,100.0,101.73680960846676
2019-03-14,114.25533593244788,112.1558332810902,100.0,101.70704194381244
2019-03-15,114.17315510188544,112.14447136139788,100.0,101.59021286548854
2019-03-18,114.43052505138516,112.1584221475833,100.0,101.55523586583983
2019-03-19,114.41816902400996,112.19463700431882,100.0,101.538655108963
2019-03-20,114.44816877759942,112.24436810178392,100.0,101.8092016670877
2019-03-21,114.46337505167097,112.33121425461697,100.0,101.59935548258989
2019-03-22,114.3612745971461,112.41443405587324,100.0,101.61581450698158
2019-03-25,114.37454629533065,112.29428019610631,100.0,102.09851719094064
2019-03-26,114.43859182749468,112.3350657207634,100.0,102.06003957349763
2019-03-27,114.32748418657312,112.48746446738544,100.0,102.28489666745804
2019-03-28,114.36156326549684,112.4358280926128,100.0,102.03925891322316
2019-03-29,114.45040137609791,112.3786781311192,100.0,101.77487757109876
2019-04-01,114.37665182371492,112.6458328747058,100.0,102.4586497691523
2019-04-02,114.37070231454636,112.82103158774026,100.0,102.5046022002914
2019-04-03,114.45791453732215,112.70594286115038,100.0,102.51604866911045
2019-04-04,114.31499619401104,112.68184921991264,100.0,102.62907699598202
2019-04-05,114.56443237943613,112.76203071171552,100.0,102.4590312764967
2019-04-08,114.5355532979746,112.94177742608429,100.0,102.16381879730932
2019-04-09,114.59612449698984,113.06411943492002,100.0,102.0317092268973
2019-04-10,114.60706926477069,113.08040481576342,100.0,102.32895289045304
2019-04-11,114.9006564322903,113.12599768201464,100.0,102.45706639979596
2019-04-12,114.83924200098578,113.08450024715718,100.0,102.37710172269236
2019-04-15,114.90067625476372,113.21761324340356,100.0,102.45476804088922
2019-04-16,114.9672297791034,113.29022060220106,100.0,102.38278081354866
2019-04-17,115.03479802651552,113.40497428562156,100.0,102.26668682297992
2019-04-18,114.94236817005545,113.45428028891058,100.0,102.34908756515102
2019-04-19,115.23724789752984,113.4390032111358,100.0,102.527832665505
2019-04-22,115.14947227232972,113.48018081394984,100.0,102.54851724700625
2019-04-23,115.33821523094176,113.54569772009457,100.0,102.55338833050806
2019-04-24,115.4576261352648,113.55527567387078,100.0,102.7062731332168
2019-04-25,115.59952575025514,113.62933505482194,100.0,102.34685991125592
2019-04-26,115.77444030962744,113.61362858040428,100.0,102.40551687040988
2019-04-29,115.75766290990752,113.77427561541896,100.0,102.6598158956534
2019-04-30,115.82545237070354,113.96659227364214,100.0,102.8896060137623
2019-05-01,115.90902657931682,114.03584287443536,100.0,102.64891591262882
2019-05-02,115.6379523194504,113.96449873778164,100.0,102.58034178614636
2019-05-03,115.67782341503596,114.08125582485007,100.0,102.65236816077568
2019-05-06,115.85583687790108,114.04872710228054,100.0,102.8866551746832
2019-05-07,116.04113885427525,114.06940036131428,100.0,103.0614814558706
2019-05-08,116.24047177709105,114.079904997973,100.0,103.17488524421124
2019-05-09,116.45554679792556,114.01980165843592,100.0,103.27458228335912
2019-05-10,116.5849670426553,114.14473412518596,100.0,103.19054157918848
2019-05-13,116.48023307463802,114.14721088013644,100.0,103.06867595421691
2019-05-14,116.59817166639382,114.2239095429913,100.0,102.9025096690014
2019-05-15,116.64329574777672,114.30302645474262,100.0,102.71469402431586
2019-05-16,116.6435746633932,114.42249510829872,100.0,102.84583190219789
2019-05-17,116.67171686445866,114.34796663816611,100.0,103.04138334146258
2019-05-20,116.64586843936534,114.24050059931524,100.0,102.86531420875868
2019-05-21,116.82280214833146,114.29274583187107,100.0,102.8479113129492
2019-05-22,116.742904905812,114.28213508950846,100.0,102.79290876061746
2019-05-23,116.8877087469478,114.33929347732158,100.0,103.19367534169258
2019-05-24,116.65302980065633,114.50743841690463,100.0,103.00412850942324
2019-05-27,116.38179871079662,114.51508884435376,100.0,102.63684458976384
2019-05-28,116.27598534188743,114.47940968764247,100.0,102.66742312791294
2019-05-29,116.25662689388504,114.56577823329933,100.0,102.49323113483192
2019-05-30,116.5196345556078,114.5177076832009,100.0,102.41626416561944
2019-05-31,116.54850254334023,114.52572875930883,100.0,102.37730576963644
2019-06-03,116.5566792324599,114.57078819797472,100.0,102.27229033997654
2019-06-04,116.6268783861437,114.66517259627108,100.0,102.17665635641852
2019-06-05,116.71093227221628,114.71216644767688,100.0,102.20294290934312
2019-06-06,116.65943355514337,114.77925539557832,100.0,102.51967551618016
2019-06-07,116.73227406262087,114.77664373566228,100.0,102.37479978965908
2019-06-10,116.74258953749704,114.96602553861908,100.0,102.53315293415248
2019-06-11,116.8191714439746,114.97863515237016,100.0,102.7898825148048
2019-06-12,116.79778957906092,115.06054002791844,100.0,103.00036777740654
2019-06-13,116.98516144082284,115.13559588781337,100.0,103.0650760121181
2019-06-14,117.15482772658834,115.08907557981166,100.0,103.22260198674132
2019-06-17,116.96915611860344,114.9954921573425,100.0,103.1752589850533
2019-06-18,116.96312452297732,115.0245746651518,100.0,103.39881678698706
2019-06-19,117.00448473952736,115.21449303666674,100.0,103.69667792366832
2019-06-20,116.98560766203283,115.23380339733896,100.0,103.89081974158992
2019-06-21,116.9310815829327,115.21726104452792,100.0,103.87879943217332
2019-06-24,116.9875073519039,115.35925583359275,100.0,104.1996833273549
2019-06-25,117.23408351347544,115.438281095506,100.0,104.74627119252835
2019-06-26,117.39281320271829,115.42770247815132,100.0,104.58572455933522
2019-06-27,117.31470120426206,115.6249957814538,100.0,104.79163479390752
2019-06-28,117.46602652896568,115.79485088129783,100.0,104.8107324922916
2019-07-01,117.57066104804352,115.73144455367137,100.0,104.62142518014514
2019-07-02,117.7169707672118,115.8325949140939,100.0,104.69803644547834
2019-07-03,117.82055424698014,115.92220261849096,100.0,104.46127468653148
2019-07-04,117.95099969915616,115.91044677348395,100.0,104.3545283474159
2019-07-05,117.82406481741234,115.98346863070546,100.0,104.31484046801032
2019-07-08,117.7248481560199,115.82206402921052,100.0,104.36613027628732
2019-07-09,117.89648127579656,115.84688490523186,100.0,104.59209734640945
2019-07-10,118.06004754078596,115.75373183306635,100.0,104.47723334114184
2019-07-11,118.1520166547212,115.92892313023292,100.0,104.4491556707413
