,SPY,TLT,BIL,BTC-USD
2020-02-12,101.45094788180381,100.39966431740478,100.0,102.98118212765146
2020-02-13,101.36842143823915,100.536678336312,100.0,103.02119671643192
2020-02-14,101.32417016524542,100.58253681028535,100.0,102.95977374995692
2020-02-17,101.3974778078652,100.65863861882592,100.0,102.9495230406445
2020-02-18,101.35102969442336,100.74851490443858,100.0,102.75222293598131
2020-02-19,101.50653053475494,100.72776494832256,100.0,102.9897688391118
2020-02-20,101.59773097130915,100.71596684406201,100.0,103.22942868730182
2020-02-21,101.53162834806751,100.87489848637553,100.0,103.45165934544688
2020-02-24,101.62681882774405,100.9311289259921,100.0,103.56621178740455
2020-02-25,101.70060584901394,100.96306766706276,100.0,103.68870529031334
2020-02-26,101.81187052913238,101.0416752996904,100.0,103.58507469638761
2020-02-27,102.01367225011451,101.07681175767647,100.0,103.17565646537687
2020-02-28,102.21508016580873,101.12647736875137,100.0,103.42203596279374
2020-03-02,102.28440407293434,101.17227466931742,100.0,103.34014857092635
2020-03-03,102.37011429085754,101.16989364860054,100.0,103.41985663476194
2020-03-04,102.53542554784542,101.2690307242969,100.0,103.44276391403798
2020-03-05,102.5265647371942,101.31898271951114,100.0,103.48558830812684
2020-03-06,102.68360573466462,101.3474246959292,100.0,103.78982271408643
2020-03-09,102.63803196385638,101.48039197352503,100.0,103.82154976497739
2020-03-10,102.71194013811287,101.57252376771133,100.0,103.53273373068224
2020-03-11,102.7784075178373,101.75711042660805,100.0,103.54245782795726
2020-03-12,102.6751962873786,101.8330801503683,100.0,103.5038870757457
2020-03-13,102.70218529449149,101.83814646086995,100.0,103.45977096790287
2020-03-16,102.75363430399993,101.86475395146833,100.0,103.52160798526533
2020-03-17,102.74027876507418,101.91561918784569,100.0,103.53012715816104
2020-03-18,102.80674535584131,101.98120832579507,100.0,103.55104113502716
2020-03-19,102.95377030672546,101.84357846438235,100.0,103.68189860763923
2020-03-20,103.07709120301644,101.86851415518275,100.0,103.68801483846572
2020-03-23,103.14254750685669,101.99133092919423,100.0,103.84163267131392
2020-03-24,103.22435589983915,102.01677155629284,100.0,104.34388973330245
2020-03-25,103.23559183932956,102.04416331752066,100.0,104.31750664702018
2020-03-26,103.4464594997929,102.27855435785501,100.0,104.40262043951736
2020-03-27,103.50730159258319,102.21916468385695,100.0,104.30126259019221
2020-03-30,103.37838973179481,102.18368752885257,100.0,104.5967298805935
2020-03-31,103.36900034722925,102.13376327483967,100.0,104.67602198563566
2020-04-01,103.43865318094029,102.2411522624215,100.0,104.84095486063717
2020-04-02,103.42338783342883,102.29572578095119,100.0,104.66663720696289
2020-04-03,103.41496820418237,102.43601295408072,100.0,104.70647004585965
2020-04-06,103.30437414505957,102.54075011855139,100.0,105.06659099780843
2020-04-07,103.47864516197994,102.61413329133426,100.0,105.17636871281033
2020-04-08,103.55529345790319,102.65731016619685,100.0,105.2627477720069
2020-04-09,103.72524214222369,102.58895892645236,100.0,105.27238881236536
2020-04-10,103.63453903342185,102.74111180737303,100.0,105.52138754354367
2020-04-13,103.70668201151817,102.72650396728848,100.0,105.92255750843356
2020-04-14,103.74617632146817,102.72168448732108,100.0,106.09368730273835
2020-04-15,103.81503929077276,102.64080100782137,100.0,106.33430533453524
2020-04-16,103.89986778342289,102.60762476136965,100.0,106.23476741888962
2020-04-17,103.6496109802376,102.5836356047255,100.0,106.26580672127285
2020-04-20,103.61973365040603,102.58541605674417,100.0,106.12484169040053
2020-04-21,103.87645026362281,102.68085025842443,100.0,105.96129164421959
2020-04-22,103.77849581487732,102.88441735573544,100.0,105.83673340583233
2020-04-23,103.85354558677085,102.82885864720875,100.0,105.79778341658545
2020-04-24,103.84077546135396,102.79902331095138,100.0,106.03337975438973
2020-04-27,103.79315314853908,102.94323089270252,100.0,106.0028958805782
2020-04-28,103.90265073656118,103.04922783728955,100.0,105.96433699977355
2020-04-29,104.12980215038004,103.12819236515358,100.0,105.66696519189293
2020-04-30,104.12433183648155,103.10348769554592,100.0,105.474919462658
2020-05-01,104.26041075447141,103.1626497006191,100.0,105.09451110232578
2020-05-04,104.20382824577514,103.23000484035886,100.0,105.0467545239148
2020-05-05,104.06940295279514,103.19974955646946,100.0,104.91669725533248
2020-05-06,103.91994433777566,103.1763862544743,100.0,105.05100697173714
2020-05-07,104.00298756069134,103.33986687658071,100.0,105.1726709190927
2020-05-08,103.9111829594335,103.48382395709434,100.0,105.08218756027556
2020-05-11,104.0514108619152,103.56433940557825,100.0,105.17254396587201
2020-05-12,103.9522788767266,103.62554727103822,100.0,105.39895277380506
2020-05-13,104.01727481730529,103.7173584356739,100.0,105.1437318622982
2020-05-14,103.93207246970242,103.69943647575117,100.0,105.31755425033354
2020-05-15,103.9834589097716,103.72777430013953,100.0,105.24840587593242
2020-05-18,104.08249775785326,103.75688908617084,100.0,104.86568248291977
2020-05-19,104.20834570665063,103.82356430813527,100.0,104.87835674248551
2020-05-20,104.28295790090797,103.77389891047697,100.0,105.00579480906893
2020-05-21,104.1661049085723,103.72831190703585,100.0,104.9204245574213
2020-05-22,104.1909164031813,103.84704780866585,100.0,105.27553425455164
2020-05-25,104.20402168195623,103.8482657633736,100.0,104.94891726593988
2020-05-26,104.19650630062974,103.87057520741237,100.0,105.0126967546729
2020-05-27,104.15969975302467,103.96903636742725,100.0,105.03644646847141
2020-05-28,104.26655667908369,103.97801647673681,100.0,104.66585874870323
2020-05-29,104.27882313124543,104.04695577913812,100.0,104.93474841689394
2020-06-01,104.47795655862821,104.10022137319083,100.0,105.19893774994958
2020-06-02,104.53992150707029,104.22788216172049,100.0,104.80340803393032
2020-06-03,104.59351489859199,104.09115402062315,100.0,104.44561457607922
2020-06-04,104.60134084184185,104.12251634204503,100.0,104.33158127230763
2020-06-05,104.72122311144847,104.08619520805878,100.0,104.16733073259319
2020-06-08,104.79441600269183,104.14716868399667,100.0,103.9171680597623
2020-06-09,104.8620990353018,104.21840194935999,100.0,103.94610566357251
2020-06-10,105.00513377466385,104.214571483866,100.0,103.65274038620045
2020-06-11,105.15151535390319,104.12463592136174,100.0,103.53336687516058
2020-06-12,105.11700274829153,104.203731132752,100.0,103.68864708538301
2020-06-15,105.20654266075911,104.20067581049577,100.0,103.84654721102626
2020-06-16,105.24384063494209,104.2463213829062,100.0,104.14864390084094
2020-06-17,105.24241911118234,104.25615055202506,100.0,104.39308049903339
2020-06-18,105.32342345719681,104.19338547532637,100.0,104.73782930204217
2020-06-19,105.47974997488743,104.2343759243402,100.0,105.42055524115669
2020-06-22,105.55306239062455,104.14782634425173,100.0,105.640524939433
2020-06-23,105.55482697240156,104.10738984859465,100.0,105.50758539626523
2020-06-24,105.72312448808141,104.11880610035242,100.0,105.18593460969669
2020-06-25,105.7976125208174,104.10040896688183,100.0,105.15442887379622
2020-06-26,105.88087367342013,104.21576826838401,100.0,105.00049243819142
2020-06-29,105.92037974449259,104.40470232893001,100.0,105.21327447019242
2020-06-30,105.71994859117115,104.62608517925153,100.0,105.4589140191706
2020-07-01,105.69370042673015,104.68483817300005,100.0,105.24453418990565
2020-07-02,105.94341581983261,104.67423635158114,100.0,105.29641157695882
2020-07-03,106.16606951775013,104.65952070809755,100.0,105.7074201118847
2020-07-06,106.0312561795165,104.69307536499915,100.0,105.41842704765095
2020-07-07,105.97782558329322,104.83358264558709,100.0,105.59503873990158
2020-07-08,105.9988886573824,104.86098119855413,100.0,105.60461387237841
2020-07-09,105.96654886463689,104.87135949618798,100.0,105.61432581283572
2020-07-10,106.1428492271885,104.90537882580766,100.0,105.80455673513526
2020-07-13,106.13955167375252,105.00006775135661,100.0,105.93389227611807
2020-07-14,106.13586704724524,105.1098341712041,100.0,106.13377013896205
2020-07-15,106.26500863436351,105.21858860515121,100.0,105.85718426505103
2020-07-16,106.43442160747111,105.27355821269781,100.0,105.8832088877853
2020-07-17,106.60956296260878,105.15142080424279,100.0,105.59215529341783
2020-07-20,106.89246706876257,105.09527836929487,100.0,105.59650676410824
2020-07-21,106.75491152563939,105.13571451204739,100.0,105.98309012542981
2020-07-22,106.86047280190344,105.19419376192357,100.0,106.05897984387693
2020-07-23,106.95813355331627,105.2335166999434,100.0,106.21204276757085
2020-07-24,107.10146471125965,105.28541828503988,100.0,106.12879648537782
2020-07-27,106.99846325783427,105.32266393946968,100.0,106.22388468150015
2020-07-28,107.04817094220024,105.28146946641841,100.0,106.13742088442287
2020-07-29,106.99706767061713,105.3382593123669,100.0,106.50358765344362
2020-07-30,107.05194161059651,105.48743871156817,100.0,106.47136613683777
2020-07-31,107.24280348579519,105.6218853134953,100.0,106.36229693409535
2020-08-03,107.3086145562478,105.85146607603207,100.0,106.18494436538481
2020-08-04,107.31096794197147,105.88158489899433,100.0,106.35861246693003
2020-08-05,107.39834983309711,105.7631038908215,100.0,106.1842869871887
2020-08-06,107.60067651830003,105.84476666580292,100.0,106.03435971834539
2020-08-07,107.58028705627149,106.10815595710166,100.0,106.14471374686752
2020-08-10,107.711599577732,106.10905853061966,100.0,106.27120696493583
2020-08-11,107.80897500482452,106.15400065931402,100.0,106.22557247925027
2020-08-12,107.79666006452337,106.25819892786872,100.0,105.85639183551811
2020-08-13,107.82530015306394,106.20419536777047,100.0,106.14132850610119
2020-08-14,107.83195449056748,106.2783865140481,100.0,106.2412418623698
2020-08-17,107.93493101151677,106.25275995116537,100.0,106.28579531417572
2020-08-18,108.1081608848845,106.36114535126738,100.0,106.17804879100031
2020-08-19,108.02085448423615,106.24603524806447,100.0,106.4474182172484
2020-08-20,108.01193470623616,106.33867344427813,100.0,106.76145847497675
2020-08-21,108.15633710672546,106.40300129929092,100.0,106.83770531555092
2020-08-24,108.15009565097496,106.30766439635427,100.0,106.96177798006067
2020-08-25,108.25750493419403,106.4086243053498,100.0,107.17680320735096
2020-08-26,108.2279905112974,106.4452280027204,100.0,106.79650077602041
2020-08-27,108.23364027114333,106.47908195784092,100.0,106.90318393687448
2020-08-28,108.01338811262721,106.61785056255054,100.0,106.98784492819917
2020-08-31,108.2066278824766,106.70979870865834,100.0,106.66348061749017
2020-09-01,108.21422916113761,106.84988058452234,100.0,106.86944742343942
2020-09-02,108.20267311389085,107.03850769766782,100.0,106.60877175432593
2020-09-03,108.05003825181988,107.0781067851604,100.0,106.46509314742774
2020-09-04,108.29998609874959,106.9794410361779,100.0,106.66003060947187
2020-09-07,108.46682897138055,106.94777677483675,100.0,106.53882434782206
2020-09-08,108.54592609683989,106.81288729604934,100.0,106.67426301442707
2020-09-09,108.50820560933848,106.79895851205946,100.0,106.64645718949387
2020-09-10,108.55560425222534,106.75265497243558,100.0,106.5734640487673
2020-09-11,108.54851286754418,106.6260984010118,100.0,106.45236752020463
2020-09-14,108.61346562848126,106.5937131401798,100.0,106.32408648599427
2020-09-15,108.7556005528644,106.68358175463486,100.0,106.45016851653314
2020-09-16,108.90073752044043,106.58878281660355,100.0,106.19621045066852
2020-09-17,109.01735173396177,106.43479590881203,100.0,106.57836252201311
2020-09-18,108.99520150846331,106.44882635455282,100.0,106.57821708507998
2020-09-21,108.91849340169676,106.39315048634185,100.0,106.42533837530799
2020-09-22,109.08383162718759,106.30763289383052,100.0,106.49844899234324
2020-09-23,109.09170592010418,106.39140015361245,100.0,106.3451247112209
2020-09-24,109.3306957100753,106.46432778472484,100.0,106.43023057285234
2020-09-25,109.38744088931598,106.57315768844352,100.0,106.18414073850506
2020-09-28,109.35491360161997,106.56858593697925,100.0,106.49515574836992
2020-09-29,109.54662770876254,106.83202459913304,100.0,106.79660760428328
2020-09-30,109.64937667977578,106.94997249080889,100.0,106.5729373454595
2020-10-01,109.62251869542393,106.99246548371728,100.0,106.53529777779606
2020-10-02,109.47983276711953,107.03417607385327,100.0,106.82332378955371
2020-10-05,109.5342925341764,107.14150770826417,100.0,106.64494879695891
2020-10-06,109.61211559616679,107.05660445747918,100.0,106.25587308676685
2020-10-07,109.67430071387898,107.14484668670018,100.0,106.50693628018924
2020-10-08,109.96954920545339,107.21750541953034,100.0,106.80382336331273
2020-10-09,109.98747811890672,107.24488368231286,100.0,106.65139971234103
2020-10-12,109.87989908509628,107.19441817899707,100.0,106.75211384927918
2020-10-13,109.88426852640515,107.13817716317018,100.0,107.04466326181203
2020-10-14,109.97391377696997,107.13707045982042,100.0,106.91662319893152
2020-10-15,109.95318545631382,107.0910768865056,100.0,106.81398947648938
2020-10-16,109.99509436574273,107.2220824746076,100.0,107.13194301882014
2020-10-19,110.05390525989262,107.20852936440208,100.0,107.20999402801284
2020-10-20,110.01908534558454,107.20352313175732,100.0,107.64402396090703
2020-10-21,110.1071934265497,107.19059082908929,100.0,107.72727908622312
2020-10-22,110.16156246291335,107.33057306132882,100.0,107.44454898457994
2020-10-23,110.0866884653396,107.4708410121099,100.0,106.93804962432827
2020-10-26,110.26276497397852,107.46715342210192,100.0,107.10643919455117
2020-10-27,110.25615599441963,107.52554762377463,100.0,107.3351492182488
2020-10-28,110.26698407584998,107.49798569932393,100.0,107.34510790687358
2020-10-29,110.43747207087007,107.56998816211572,100.0,107.19505255024502
2020-10-30,110.54230112462487,107.6362629354396,100.0,107.3809518857074
2020-11-02,110.79765433218562,107.77149385778317,100.0,107.21190041809669
2020-11-03,110.9067969002142,107.83895165270575,100.0,106.9752041791209
2020-11-04,110.94043229937279,107.80616849687938,100.0,107.21686902860444
2020-11-05,110.95420776046187,107.88522656712517,100.0,107.23907666851939
2020-11-06,111.04443398846638,107.9326956660582,100.0,107.64919501663384
2020-11-09,111.16004361511384,108.02722421256838,100.0,107.77937967465803
2020-11-10,111.27217902768012,108.08298425190807,100.0,108.08287433316268
2020-11-11,111.38340229686983,108.07378150144032,100.0,108.05479592365195
2020-11-12,111.37280174287011,108.03754799292295,100.0,108.20158596856515
2020-11-13,111.49722409883714,108.06436908466651,100.0,108.64485756362915
2020-11-16,111.47618223776469,108.05780444175504,100.0,108.82073779211646
2020-11-17,111.59342082860812,108.13104615877043,100.0,109.35505331794795
2020-11-18,111.66745809851055,108.2541926950055,100.0,109.6772116266299
2020-11-19,111.75184727539,108.48848170570419,100.0,110.13080295496468
2020-11-20,111.7817780029649,108.51214452335708,100.0,110.26804892415534
2020-11-23,111.77081260158471,108.39168112447878,100.0,110.49099645032221
2020-11-24,111.69418412687018,108.58068447180021,100.0,110.5101129061589
2020-11-25,111.5477497420123,108.5878427088939,100.0,110.51429736545839
2020-11-26,111.4390978936852,108.53690565537772,100.0,110.45175819602366
2020-11-27,111.60613954712643,108.58521162459759,100.0,110.2067106365392
2020-11-30,111.65952888080554,108.58918484544488,100.0,110.23762941407958
2020-12-01,111.5546037593099,108.70260943398397,100.0,110.05499472406825
2020-12-02,111.63568892564857,108.61276578845606,100.0,110.58459386249517
2020-12-03,111.78397061381727,108.85356451508879,100.0,110.78542921010427
2020-12-04,111.81550893177793,108.92347424007777,100.0,110.80540098252033
2020-12-07,111.85675831512889,108.92557482478631,100.0,110.81096238294415
2020-12-08,111.99177603581386,108.9488209214347,100.0,110.66464710669266
2020-12-09,112.07057479312671,108.7663667281998,100.0,110.6749257103609
2020-12-10,112.20097812160864,108.8091233868721,100.0,110.8690083587543
2020-12-11,112.22881732593109,108.81652814332628,100.0,110.96665205164692
2020-12-14,112.35119278043754,108.84818502331737,100.0,110.9796374378946
2020-12-15,112.20409135675452,108.8146846277843,100.0,110.80004328124012
2020-12-16,112.19245538837295,108.91988259820454,100.0,110.47731817242538
2020-12-17,112.26712648225464,108.94763834389978,100.0,110.49532163717235
2020-12-18,112.34880704384224,108.95100425348943,100.0,110.33356845880401
2020-12-21,112.31004702956722,108.98004440877418,100.0,110.46347923807915
2020-12-22,112.33091744192497,109.09856798984805,100.0,110.3265271952503
2020-12-23,112.3105646546699,109.09329191549475,100.0,110.19909839247497
2020-12-24,112.28662514253385,109.13917434213703,100.0,110.60862325430416
2020-12-25,112.4894820121606,109.38134878748961,100.0,110.37196174022128
2020-12-28,112.62234822754137,109.33148833051956,100.0,110.37864641468299
2020-12-29,112.57157583081211,109.42059251178637,100.0,110.61556058349397
2020-12-30,112.52962394035453,109.60802337610326,100.0,110.88899157133287
2020-12-31,112.4775359516917,109.4445169633124,100.0,110.70391738555566
2021-01-01,112.7335972361052,109.5715672214931,100.0,110.7978955591155
2021-01-04,112.80966288300678,109.55246414259253,100.0,110.89664953438528
2021-01-05,112.95725864285374,109.59633021825303,100.0,111.00608329710307
2021-01-06,112.9735207238555,109.79007879422099,100.0,111.01174102911577
2021-01-07,113.03551284289517,109.74590389893326,100.0,111.01839596265859
2021-01-08,113.14601764897425,109.84726011784151,100.0,110.55811375606224
2021-01-11,113.03712545411261,109.86552414420454,100.0,110.55756639968959
2021-01-12,113.01582248231963,109.98112857972022,100.0,110.78252159223928
2021-01-13,113.00860221391207,110.08861703510894,100.0,111.05656135329193
2021-01-14,113.03980168026007,110.19966905325253,100.0,110.94855232875652
2021-01-15,112.9798963166811,110.19184633800765,100.0,110.81704744089487
2021-01-18,113.01512488607312,110.17642709823718,100.0,110.61433779539404
2021-01-19,113.32086279800113,110.17039554990757,100.0,110.37205999685271
2021-01-20,113.28743953958144,110.13383536821665,100.0,110.59619953015952
2021-01-21,113.36045658405867,110.10687490558297,100.0,110.87027384330906
2021-01-22,113.4968963046673,110.2765388896162,100.0,110.88962039497376
2021-01-25,113.60048249289184,110.09643844933267,100.0,110.87679613418783
2021-01-26,113.49774055679173,110.12750679107437,100.0,111.09977030262606
2021-01-27,113.69609344252864,110.06622519453654,100.0,111.28587459606074
2021-01-28,113.70502756843403,110.0919767003349,100.0,111.20684283064243
2021-01-29,113.71986627033931,110.23125207626455,100.0,110.87129073126586
2021-02-01,113.93998368002345,110.16477981526121,100.0,110.29408958817099
2021-02-02,114.08356750452793,110.19207597355218,100.0,110.28147337546824
2021-02-03,114.0011398799318,110.10386889358628,100.0,110.04107323716258
2021-02-04,113.96362063948936,110.3278291760154,100.0,110.11394596110587
2021-02-05,114.05838641825838,110.40730072321914,100.0,109.96942246890568
2021-02-08,114.14744060310133,110.45206233846275,100.0,109.81665426030655
2021-02-09,114.11827210335565,110.55106333428817,100.0,109.84717547500617
2021-02-10,114.15512652942354,110.64969050939563,100.0,110.11131324827373
2021-02-11,113.96583118936391,110.78389920521347,100.0,110.1941803384057
2021-02-12,114.00970825797425,110.77124482551497,100.0,110.48034231215722
2021-02-15,114.04945648568528,110.81261473910632,100.0,110.31544115425046
2021-02-16,114.06332117137825,110.91874000497654,100.0,110.50649195310022
2021-02-17,114.00158561534798,110.9976103946817,100.0,110.62957308172341
2021-02-18,114.14705054928733,110.95275458188685,100.0,110.40372704632931
2021-02-19,114.1511984481792,111.09237137126112,100.0,110.3230696481311
2021-02-22,114.21505055733819,111.13123466859518,100.0,110.48376459082114
2021-02-23,114.17085562227949,111.23192493282029,100.0,110.58349080056472
2021-02-24,114.22320213425508,111.28267814770089,100.0,110.56262848427468
2021-02-25,114.13976875987306,111.22934947733938,100.0,110.87283894142183
2021-02-26,114.11051216695932,111.24396030255429,100.0,110.88212918981407
2021-03-01,114.14233414327455,111.26574847627883,100.0,110.61870636452983
2021-03-02,114.16316782129284,111.27977624180578,100.0,110.24844282500119
2021-03-03,114.13625856922134,111.41242099514099,100.0,110.36555226823498
2021-03-04,114.22728467429202,111.49198296417514,100.0,110.1538590618685
2021-03-05,114.25029348173015,111.50609511329735,100.0,109.8050026690471
2021-03-08,114.32569504423724,111.31356678722797,100.0,110.29187124973468
2021-03-09,114.46331186132132,111.36408462443286,100.0,110.31024243450102
2021-03-10,114.4443021105319,111.3207860303831,100.0,109.84535039567007
2021-03-11,114.37992650781356,111.45078660240952,100.0,109.81694113383425
2021-03-12,114.48620884260974,111.46778951360187,100.0,109.9865347078966
2021-03-15,114.7457182495896,111.50936785317545,100.0,109.79830808612411
2021-03-16,114.620043714185,111.47282455326075,100.0,110.00899004867154
2021-03-17,114.71455822765459,111.4665096541252,100.0,110.08723670518307
2021-03-18,114.99374569895984,111.35449055675515,100.0,110.55260882446969
2021-03-19,115.04687880575021,111.28635463882769,100.0,110.43694202066058
2021-03-22,115.10868196717254,111.34983334920061,100.0,109.98857784777707
2021-03-23,114.97931110031524,111.22583459282679,100.0,109.98293037938822
2021-03-24,115.00696396117843,111.3026905738678,100.0,110.1192155727425
2021-03-25,115.0132324895986,111.39996567728635,100.0,110.15286809521751
2021-03-26,115.2017488651246,111.46759287365367,100.0,110.57171310525185
2021-03-29,115.09209622668016,111.55065432691164,100.0,110.5044563907364
2021-03-30,115.1452919300419,111.48197986787319,100.0,110.41421040581469
2021-03-31,115.25971419356111,111.34375213186402,100.0,110.3972020591234
2021-04-01,115.12628356139633,111.32042687416214,100.0,110.44173163194048
2021-04-02,114.90564911671416,111.28033526791049,100.0,110.6215313916949
2021-04-05,115.05700800577192,111.32652289841944,100.0,110.59828999462997
2021-04-06,115.16265916769903,111.34047862553996,100.0,110.86041309942858
2021-04-07,115.17341520781564,111.33508043189578,100.0,110.65065094057972
2021-04-08,115.3488526465647,111.34278997153844,100.0,110.63124149671182
2021-04-09,115.41212233267778,111.45814300729472,100.0,110.80394888270882
2021-04-12,115.48858999627748,111.42451599305404,100.0,111.06600634412246
2021-04-13,115.72089613631684,111.53932729359802,100.0,111.2448499801751
2021-04-14,115.75145380625281,111.56207507139771,100.0,111.42454087906589
2021-04-15,115.89184660558504,111.54125230997877,100.0,111.41963202767593
2021-04-16,115.67244660776416,111.53317647916914,100.0,111.2815426159818
2021-04-19,115.78314358053098,111.56852580681388,100.0,111.05706118735138
2021-04-20,115.85484780343201,111.62724337090408,100.0,110.97411865646059
2021-04-21,115.99831570236034,111.77459960191398,100.0,111.21248313260818
2021-04-22,116.1411609397186,111.88514420410682,100.0,111.11671305318215
2021-04-23,116.24062070490216,111.75198170413616,100.0,111.59769202925995
2021-04-26,116.48591617120438,111.8750774986564,100.0,111.81969338534277
2021-04-27,116.58002874886319,111.99000209979549,100.0,111.88975222652977
2021-04-28,116.39748013148098,112.08187070651299,100.0,111.73924732777198
2021-04-29,116.50271435510726,112.17241579196121,100.0,111.71126745550747
2021-04-30,116.42166123019814,112.17665484963307,100.0,111.82695291390094
2021-05-03,116.35777200893301,112.25187178953135,100.0,111.81166460192179
2021-05-04,116.4957122430119,112.34079354093298,100.0,111.95050623015901
2021-05-05,116.59096059718073,112.36037364398588,100.0,112.03284233200827
2021-05-06,116.68330546129786,112.37200428681695,100.0,111.97634768331342
2021-05-07,116.78994891203686,112.3948871944002,100.0,111.92739664813632
2021-05-10,116.99361956460253,112.35742937770567,100.0,111.86774613540591
2021-05-11,117.19719796603432,112.27610102809986,100.0,111.93825540536314
2021-05-12,117.20893177604093,112.18325372152164,100.0,112.02564929113613
2021-05-13,117.29875149638492,112.28149396114392,100.0,112.13172519407348
2021-05-14,117.31761318139401,112.1868640293274,100.0,112.19877672211847
2021-05-17,117.4661376050775,112.25966496167193,100.0,112.03981228695368
2021-05-18,117.46193404428634,112.3115709940843,100.0,112.52357067767099
2021-05-19,117.47273662451416,112.46648515421495,100.0,112.84419779440694
2021-05-20,117.4856191943632,112.46287060583062,100.0,113.16876129705282
2021-05-21,117.44590577673138,112.48703829429282,100.0,113.35014677095471
2021-05-24,117.21403127253375,112.53220728723075,100.0,113.40176555943286
2021-05-25,117.31147360072856,112.60723162661405,100.0,113.37740643439666
2021-05-26,117.32769808384904,112.79130581752106,100.0,113.09563550254252
2021-05-27,117.53138151023934,112.85943195086779,100.0,112.80374324812637
2021-05-28,117.5157946666822,112.89786822816535,100.0,112.92939961508519
2021-05-31,117.58562248598675,112.91911266303275,100.0,113.34704761763673
2021-06-01,117.64667332494558,112.90614851885128,100.0,113.56263507854445
2021-06-02,117.45937276431933,112.85191720787823,100.0,113.8038957830843
2021-06-03,117.64635144572897,112.92907874960699,100.0,114.24263164035872
2021-06-04,117.7097411571419,113.05318096234856,100.0,115.01696925555996
2021-06-07,117.653888704939,113.08860723911414,100.0,115.09891407589961
2021-06-08,117.48236631850213,113.27802122316851,100.0,114.81683474736576
2021-06-09,117.5012906769907,113.29769439955855,100.0,115.13356310548082
2021-06-10,117.43545303116876,113.43645842060815,100.0,115.30012799243288
2021-06-11,117.68825009258212,113.4048933586703,100.0,115.52353452309505
2021-06-14,117.84843640737914,113.40949899134469,100.0,115.796807660305
2021-06-15,118.02017184830893,113.59451587762179,100.0,116.32597388143587
2021-06-16,118.2567556267993,113.55943748278264,100.0,116.4710716520529
2021-06-17,118.16566203531634,113.55250332645551,100.0,116.71420292320629
2021-06-18,118.27664437535537,113.68595848788524,100.0,116.75284807023337
2021-06-21,118.38177103193304,113.63336782132289,100.0,116.63148594937158
2021-06-22,118.42487699723362,113.65597727137964,100.0,116.54707184883088
2021-06-23,118.26959331570161,113.53294391294394,100.0,116.50676736306166
2021-06-24,118.58428571071762,113.57730228404688,100.0,116.32768789381531
2021-06-25,118.70480654205784,113.70790453880815,100.0,116.23877858622342
2021-06-28,118.82858974917713,113.75731306578965,100.0,116.25938993987081
2021-06-29,118.90745205264184,113.66342566019757,100.0,116.49567670282354
2021-06-30,118.96977587058718,113.60085485233012,100.0,116.49008659451458
2021-07-01,119.11061048847685,113.69477252741072,100.0,116.60354833052567
2021-07-02,119.01361843929378,113.80336699406053,100.0,116.62493423604029
2021-07-05,119.06314844877767,113.88356671126921,100.0,116.80868506660269
2021-07-06,119.07336297757091,113.91576597779212,100.0,117.14855000354684
2021-07-07,119.08897386663597,113.97581670062365,100.0,117.29927178615625
2021-07-08,119.28554298394002,114.09464706757088,100.0,117.08104978576091
2021-07-09,119.36062044477924,114.18059696834379,100.0,117.23054933608222
2021-07-12,119.61010884858125,114.06238639763323,100.0,117.19089768756706
